txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-03678,W-0095,2026-04-12T10:03:00,credit,163.2,income,employer,eft,1,2567.07,earnings_id=EARN-05262
T-03679,W-0053,2026-04-12T10:04:00,debit,6.59,advance_fee,transfer,eft,0,2470.01,advance_id=A-00429
T-03680,W-0142,2026-04-12T10:04:00,debit,29.8,food,atm,prepaid,0,2933.94,
T-03681,W-0179,2026-04-12T10:05:00,credit,203.69,income,employer,eft,1,3112.97,earnings_id=EARN-09902
T-03682,W-0200,2026-04-12T10:07:00,credit,187.52,income,employer,eft,1,3410.25,earnings_id=EARN-11054
T-03683,W-0050,2026-04-12T10:08:00,credit,235.97,income,employer,eft,1,4975.41,earnings_id=EARN-02744
T-03684,W-0063,2026-04-12T10:08:00,credit,152.09,income,employer,eft,1,-509.9,earnings_id=EARN-03471
T-03685,W-0138,2026-04-12T10:13:00,credit,131.31,income,employer,eft,1,5610.67,earnings_id=EARN-07644
T-03686,W-0219,2026-04-12T10:14:00,credit,169.99,income,employer,eft,1,2506.5,earnings_id=EARN-12098
T-03687,W-0089,2026-04-12T10:15:00,debit,24.19,food,atm,prepaid,0,3584.49,
T-03688,W-0154,2026-04-12T10:18:00,credit,166.82,income,employer,eft,1,3818.73,earnings_id=EARN-08527
T-03689,W-0118,2026-04-12T10:19:00,debit,52.57,other,landlord,debit_card,0,3240.7,
T-03690,W-0213,2026-04-12T10:21:00,debit,6.8,food,utility,debit_card,0,5513.39,
T-03691,W-0019,2026-04-12T10:22:00,credit,210.56,income,employer,eft,1,828.84,earnings_id=EARN-01007
T-03692,W-0111,2026-04-12T10:23:00,debit,59.46,food,gas,prepaid,0,1493.01,
T-03693,W-0087,2026-04-12T10:28:00,credit,335.38,income,employer,eft,1,4177.29,earnings_id=EARN-04813
T-03694,W-0084,2026-04-12T10:30:00,credit,147.36,income,employer,eft,1,5270.75,earnings_id=EARN-04647
T-03695,W-0050,2026-04-12T10:31:00,debit,25.03,transport,retail,prepaid,1,4950.38,
T-03696,W-0164,2026-04-12T10:31:00,credit,230.44,income,employer,eft,1,1287.25,earnings_id=EARN-09073
T-03697,W-0035,2026-04-12T10:33:00,credit,193.22,income,employer,eft,1,4666.94,earnings_id=EARN-01901
T-03698,W-0212,2026-04-12T10:33:00,credit,181.26,income,employer,eft,1,3929.77,earnings_id=EARN-11715
T-03699,W-0205,2026-04-12T10:36:00,debit,42.51,clothing,telecom,eft,0,2050.69,
T-03700,W-0121,2026-04-12T10:39:00,debit,5.97,food,grocery,credit_card,0,3457.32,
T-03701,W-0072,2026-04-12T10:40:00,credit,222.12,income,employer,eft,1,3429.15,earnings_id=EARN-03973
T-03702,W-0199,2026-04-12T10:44:00,credit,202.58,income,employer,eft,1,2312.49,earnings_id=EARN-11002
T-03703,W-0058,2026-04-12T10:46:00,credit,169.7,income,employer,eft,1,3725.77,earnings_id=EARN-03189
T-03704,W-0113,2026-04-12T10:49:00,credit,171.13,income,employer,eft,1,4960.32,earnings_id=EARN-06270
T-03705,W-0103,2026-04-12T10:51:00,credit,175.65,income,employer,eft,1,6202.81,earnings_id=EARN-05708
T-03706,W-0127,2026-04-12T10:52:00,credit,230.16,income,employer,eft,1,4611.35,earnings_id=EARN-07038
T-03707,W-0190,2026-04-12T10:52:00,credit,165.74,income,employer,eft,1,-196.03,earnings_id=EARN-10503
T-03708,W-0205,2026-04-12T10:52:00,debit,27.53,other,telecom,debit_card,0,2023.16,
T-03709,W-0015,2026-04-12T10:57:00,credit,171.64,income,employer,eft,1,2832.6,earnings_id=EARN-00780
T-03710,W-0043,2026-04-12T10:58:00,credit,161.38,income,employer,eft,1,4674.51,earnings_id=EARN-02352
T-03711,W-0177,2026-04-12T11:02:00,credit,138.73,income,employer,eft,1,1343.49,earnings_id=EARN-09789
T-03712,W-0141,2026-04-12T11:03:00,credit,143.35,income,employer,eft,1,4326.84,earnings_id=EARN-07811
T-03713,W-0108,2026-04-12T11:05:00,credit,234.99,income,employer,eft,1,5803.63,earnings_id=EARN-05988
T-03714,W-0190,2026-04-12T11:08:00,debit,16.2,other,telecom,cash,0,-212.23,
T-03715,W-0110,2026-04-12T11:09:00,credit,192.65,income,employer,eft,1,5088.19,earnings_id=EARN-06103
T-03716,W-0023,2026-04-12T11:10:00,credit,117.16,income,employer,eft,1,3550.54,earnings_id=EARN-01228
T-03717,W-0071,2026-04-12T11:11:00,debit,11.96,entertainment,atm,prepaid,0,4675.69,
T-03718,W-0191,2026-04-12T11:11:00,credit,182.29,income,employer,eft,1,4308.25,earnings_id=EARN-10557
T-03719,W-0117,2026-04-12T11:14:00,credit,249.72,income,employer,eft,1,5301.03,earnings_id=EARN-06490
T-03720,W-0160,2026-04-12T11:14:00,debit,34.23,health,telecom,eft,1,5668.56,
T-03721,W-0082,2026-04-12T11:16:00,debit,14.73,health,streaming,prepaid,1,5282.79,
T-03722,W-0126,2026-04-12T11:16:00,debit,26.26,transport,gas,debit_card,0,1901.67,
T-03723,W-0108,2026-04-12T11:20:00,credit,198.17,income,employer,eft,1,6001.8,earnings_id=EARN-05987
T-03724,W-0093,2026-04-12T11:22:00,credit,193.34,income,employer,eft,1,3721.33,earnings_id=EARN-05151
T-03725,W-0070,2026-04-12T11:24:00,credit,136.31,income,employer,eft,1,4945.03,earnings_id=EARN-03862
T-03726,W-0166,2026-04-12T11:26:00,credit,169.27,income,employer,eft,1,5583.62,earnings_id=EARN-09185
T-03727,W-0064,2026-04-12T11:29:00,credit,147.75,income,employer,eft,1,3439.03,earnings_id=EARN-03526
T-03728,W-0109,2026-04-12T11:29:00,debit,10.74,other,transfer,debit_card,0,3421.63,
T-03729,W-0024,2026-04-12T11:30:00,credit,149.69,income,employer,eft,1,1659.24,earnings_id=EARN-01286
T-03730,W-0055,2026-04-12T11:31:00,credit,152.03,income,employer,eft,1,4057.22,earnings_id=EARN-03021
T-03731,W-0004,2026-04-12T11:32:00,credit,158.51,income,employer,eft,1,5650.2,earnings_id=EARN-00165
T-03732,W-0037,2026-04-12T11:33:00,credit,219.0,income,employer,eft,1,6129.54,earnings_id=EARN-02014
T-03733,W-0058,2026-04-12T11:33:00,credit,179.91,income,employer,eft,1,3905.68,earnings_id=EARN-03188
T-03734,W-0216,2026-04-12T11:33:00,credit,123.81,income,employer,eft,1,2565.94,earnings_id=EARN-11936
T-03735,W-0075,2026-04-12T11:37:00,debit,9.14,food,grocery,debit_card,0,4957.25,
T-03736,W-0208,2026-04-12T11:37:00,credit,103.94,income,employer,eft,1,2360.74,earnings_id=EARN-11496
T-03737,W-0079,2026-04-12T11:38:00,credit,172.99,income,employer,eft,1,6098.21,earnings_id=EARN-04365
T-03738,W-0078,2026-04-12T11:39:00,credit,125.84,income,employer,eft,1,1290.03,earnings_id=EARN-04309
T-03739,W-0008,2026-04-12T11:40:00,credit,217.31,income,employer,eft,1,4218.6,earnings_id=EARN-00391
T-03740,W-0070,2026-04-12T11:40:00,debit,11.83,food,transfer,eft,0,4933.2,
T-03741,W-0149,2026-04-12T11:43:00,credit,160.07,income,employer,eft,1,4953.21,earnings_id=EARN-08249
T-03742,W-0038,2026-04-12T11:44:00,credit,141.45,income,employer,eft,1,3979.36,earnings_id=EARN-02070
T-03743,W-0152,2026-04-12T11:46:00,credit,116.33,income,employer,eft,1,4936.07,earnings_id=EARN-08415
T-03744,W-0095,2026-04-12T11:49:00,credit,175.15,income,employer,eft,1,2742.22,earnings_id=EARN-05263
T-03745,W-0120,2026-04-12T11:55:00,credit,149.45,income,employer,eft,1,3673.32,earnings_id=EARN-06655
T-03746,W-0007,2026-04-12T11:56:00,credit,211.01,income,employer,eft,1,6581.45,earnings_id=EARN-00335
T-03747,W-0114,2026-04-12T11:56:00,debit,71.09,health,utility,cash,1,3667.63,
T-03748,W-0166,2026-04-12T11:56:00,credit,201.14,income,employer,eft,1,5784.76,earnings_id=EARN-09187
T-03749,W-0082,2026-04-12T11:57:00,debit,33.18,other,atm,cash,0,5249.61,
T-03750,W-0055,2026-04-12T11:58:00,debit,78.24,transport,utility,cash,1,3978.98,
T-03751,W-0125,2026-04-12T11:58:00,credit,121.0,income,employer,eft,1,3640.67,earnings_id=EARN-06931
T-03752,W-0103,2026-04-12T12:31:00,credit,54.26,advance,transfer,eft,0,6257.07,advance_id=A-00474
T-03753,W-0099,2026-04-12T12:32:00,debit,49.54,transport,telecom,cash,0,1291.45,
T-03754,W-0103,2026-04-12T12:32:00,debit,2.31,advance_fee,transfer,eft,0,6254.76,advance_id=A-00474
T-03755,W-0090,2026-04-12T12:33:00,debit,69.34,transport,transfer,eft,1,1305.65,
T-03756,W-0047,2026-04-12T12:46:00,debit,32.01,transport,gas,cash,0,4203.14,
T-03757,W-0102,2026-04-12T13:05:00,debit,11.64,entertainment,restaurant,prepaid,0,4189.52,
T-03758,W-0148,2026-04-12T13:18:00,debit,30.07,clothing,transfer,cash,0,5545.34,
T-03759,W-0191,2026-04-12T13:24:00,debit,14.31,transport,grocery,eft,0,4293.94,
T-03760,W-0198,2026-04-12T13:24:00,debit,78.85,utilities,gas,credit_card,1,3345.24,
T-03761,W-0209,2026-04-12T13:26:00,debit,41.98,transport,gas,credit_card,0,4631.2,
T-03762,W-0072,2026-04-12T13:27:00,debit,15.24,transport,retail,credit_card,0,3413.91,
T-03763,W-0164,2026-04-12T13:29:00,debit,29.29,transport,atm,eft,0,1257.96,
T-03764,W-0113,2026-04-12T13:30:00,debit,12.66,clothing,landlord,prepaid,0,4947.66,
T-03765,W-0072,2026-04-12T13:32:00,debit,50.23,other,gas,cash,0,3363.68,
T-03766,W-0195,2026-04-12T13:47:00,debit,14.14,other,telecom,credit_card,0,5233.09,
T-03767,W-0111,2026-04-12T13:54:00,debit,11.21,transport,utility,credit_card,0,1481.8,
T-03768,W-0065,2026-04-12T14:01:00,debit,31.77,clothing,retail,cash,0,1782.38,
T-03769,W-0139,2026-04-12T14:07:00,debit,44.66,food,restaurant,credit_card,0,4111.16,
T-03770,W-0008,2026-04-12T14:08:00,debit,32.71,entertainment,utility,debit_card,0,4185.89,
T-03771,W-0064,2026-04-12T14:13:00,debit,52.2,utilities,telecom,prepaid,1,3386.83,
T-03772,W-0114,2026-04-12T14:28:00,debit,38.76,food,grocery,cash,0,3628.87,
T-03773,W-0146,2026-04-12T14:28:00,debit,32.72,food,grocery,debit_card,0,4567.17,
T-03774,W-0093,2026-04-12T14:43:00,debit,49.48,clothing,retail,cash,0,3671.85,
T-03775,W-0104,2026-04-12T14:44:00,debit,55.67,transport,gas,eft,0,2036.05,
T-03776,W-0098,2026-04-12T14:49:00,debit,54.83,transport,streaming,prepaid,1,3090.35,
T-03777,W-0027,2026-04-12T14:51:00,debit,17.45,entertainment,landlord,credit_card,0,4931.76,
T-03778,W-0038,2026-04-12T15:00:00,debit,62.76,other,grocery,cash,0,3916.6,
T-03779,W-0052,2026-04-12T15:00:00,debit,54.37,utilities,utility,eft,1,7633.47,
T-03780,W-0047,2026-04-12T15:16:00,debit,34.59,transport,restaurant,prepaid,0,4168.55,
T-03781,W-0187,2026-04-12T15:17:00,debit,54.35,health,grocery,eft,1,1099.63,
T-03782,W-0212,2026-04-12T15:21:00,debit,56.52,clothing,telecom,cash,0,3873.25,
T-03783,W-0002,2026-04-12T15:31:00,debit,79.57,health,grocery,debit_card,1,828.13,
T-03784,W-0187,2026-04-12T15:47:00,debit,42.9,other,grocery,eft,0,1056.73,
T-03785,W-0061,2026-04-12T15:53:00,debit,66.56,groceries,atm,cash,1,6569.26,
T-03786,W-0136,2026-04-12T15:59:00,debit,14.98,entertainment,gas,eft,0,2728.2,
T-03787,W-0209,2026-04-12T16:14:00,debit,26.19,transport,atm,credit_card,0,4605.01,
T-03788,W-0069,2026-04-12T16:15:00,credit,190.94,income,employer,eft,1,5541.69,earnings_id=EARN-03809
T-03789,W-0083,2026-04-12T16:16:00,credit,185.71,income,employer,eft,1,4667.07,earnings_id=EARN-04591
T-03790,W-0182,2026-04-12T16:19:00,debit,54.04,transport,atm,prepaid,0,2070.44,
T-03791,W-0166,2026-04-12T16:27:00,debit,17.79,clothing,transfer,prepaid,0,5766.97,
T-03792,W-0186,2026-04-12T16:29:00,debit,78.64,health,grocery,debit_card,1,3577.86,
T-03793,W-0036,2026-04-12T16:30:00,debit,12.97,food,landlord,cash,0,3472.35,
T-03794,W-0020,2026-04-12T16:32:00,debit,22.15,transport,transfer,cash,0,2948.65,
T-03795,W-0038,2026-04-12T16:39:00,debit,16.28,other,retail,debit_card,0,3900.32,
T-03796,W-0060,2026-04-12T16:44:00,debit,34.92,clothing,atm,debit_card,0,1164.03,
T-03797,W-0161,2026-04-12T16:44:00,debit,51.87,health,streaming,credit_card,1,3185.25,
T-03798,W-0134,2026-04-12T16:45:00,debit,42.82,transport,restaurant,prepaid,0,3298.58,
T-03799,W-0207,2026-04-12T16:51:00,debit,64.85,clothing,transfer,cash,0,2421.37,
T-03800,W-0056,2026-04-12T16:55:00,debit,46.47,transport,retail,eft,1,3527.82,
T-03801,W-0012,2026-04-12T17:06:00,credit,30.74,advance,transfer,eft,0,6278.71,advance_id=A-00461
T-03802,W-0012,2026-04-12T17:07:00,debit,1.99,advance_fee,transfer,eft,0,6276.72,advance_id=A-00461
T-03803,W-0114,2026-04-12T17:12:00,debit,58.04,health,utility,credit_card,1,3570.83,
T-03804,W-0144,2026-04-12T17:13:00,credit,138.75,income,employer,eft,1,6506.04,earnings_id=EARN-07978
T-03805,W-0044,2026-04-12T17:22:00,debit,23.17,other,streaming,debit_card,0,1258.48,
T-03806,W-0168,2026-04-12T17:25:00,credit,239.09,income,employer,eft,1,5034.0,earnings_id=EARN-09296
T-03807,W-0081,2026-04-12T17:31:00,debit,55.66,entertainment,landlord,prepaid,0,4369.61,
T-03808,W-0154,2026-04-12T17:37:00,credit,277.29,income,employer,eft,1,4096.02,earnings_id=EARN-08528
T-03809,W-0022,2026-04-12T17:38:00,debit,58.68,food,retail,cash,0,4454.61,
T-03810,W-0216,2026-04-12T17:38:00,debit,32.17,utilities,transfer,eft,1,2533.77,
T-03811,W-0060,2026-04-12T17:40:00,debit,54.22,transport,gas,credit_card,1,1109.81,
T-03812,W-0013,2026-04-12T17:41:00,credit,180.61,income,employer,eft,1,5540.5,earnings_id=EARN-00671
T-03813,W-0125,2026-04-12T17:45:00,debit,46.38,health,transfer,prepaid,1,3594.29,
T-03814,W-0180,2026-04-12T17:51:00,credit,127.17,income,employer,eft,1,3930.21,earnings_id=EARN-09960
T-03815,W-0068,2026-04-12T17:53:00,debit,36.22,clothing,transfer,eft,0,6110.82,
T-03816,W-0121,2026-04-12T17:56:00,credit,155.58,income,employer,eft,1,3612.9,earnings_id=EARN-06713
T-03817,W-0210,2026-04-12T18:05:00,debit,27.68,other,gas,prepaid,0,2332.68,
T-03818,W-0175,2026-04-12T18:08:00,debit,22.76,food,utility,credit_card,0,1487.45,
T-03819,W-0213,2026-04-12T18:08:00,debit,43.99,clothing,landlord,prepaid,0,5469.4,
T-03820,W-0218,2026-04-12T18:08:00,debit,56.98,other,telecom,prepaid,0,5885.75,
T-03821,W-0105,2026-04-12T18:13:00,debit,20.38,other,grocery,eft,0,3346.0,
T-03822,W-0143,2026-04-12T18:15:00,debit,58.06,clothing,restaurant,credit_card,0,3112.28,
T-03823,W-0212,2026-04-12T18:15:00,credit,176.11,income,employer,eft,1,4049.36,earnings_id=EARN-11716
T-03824,W-0125,2026-04-12T18:17:00,credit,88.39,advance,transfer,eft,0,3682.68,advance_id=A-00041
T-03825,W-0087,2026-04-12T18:19:00,debit,26.14,food,transfer,credit_card,0,4151.15,
T-03826,W-0186,2026-04-12T18:23:00,debit,38.95,groceries,atm,credit_card,1,3538.91,
T-03827,W-0190,2026-04-12T18:27:00,debit,39.06,food,atm,cash,0,-251.29,
T-03828,W-0087,2026-04-12T18:33:00,debit,58.15,entertainment,transfer,prepaid,0,4093.0,
T-03829,W-0128,2026-04-12T18:39:00,credit,187.86,income,employer,eft,1,3108.89,earnings_id=EARN-07097
T-03830,W-0073,2026-04-12T18:58:00,credit,236.26,income,employer,eft,1,3719.29,earnings_id=EARN-04033
T-03831,W-0215,2026-04-12T19:02:00,debit,56.26,food,transfer,cash,0,3700.39,
T-03832,W-0130,2026-04-12T19:04:00,credit,157.52,income,employer,eft,1,4474.07,earnings_id=EARN-07206
T-03833,W-0062,2026-04-12T19:07:00,debit,63.24,transport,retail,credit_card,0,1045.21,
T-03834,W-0179,2026-04-12T19:08:00,debit,23.93,other,transfer,credit_card,0,3089.04,
T-03835,W-0174,2026-04-12T19:09:00,debit,37.7,transport,restaurant,eft,0,-152.33,
T-03836,W-0172,2026-04-12T19:16:00,debit,40.92,food,utility,eft,0,6385.73,
T-03837,W-0079,2026-04-12T19:23:00,credit,165.8,income,employer,eft,1,6264.01,earnings_id=EARN-04367
T-03838,W-0204,2026-04-12T19:37:00,debit,54.62,entertainment,telecom,cash,0,4892.26,
T-03839,W-0179,2026-04-12T19:39:00,debit,57.96,clothing,utility,credit_card,0,3031.08,
T-03840,W-0039,2026-04-12T19:41:00,debit,54.43,utilities,grocery,debit_card,1,5971.32,
T-03841,W-0137,2026-04-12T19:48:00,debit,59.23,transport,retail,prepaid,0,4432.64,
T-03842,W-0091,2026-04-12T19:57:00,debit,59.57,food,atm,cash,0,816.44,
T-03843,W-0027,2026-04-12T20:01:00,debit,56.12,entertainment,streaming,prepaid,0,4875.64,
T-03844,W-0220,2026-04-12T20:05:00,debit,50.59,transport,transfer,prepaid,0,2938.02,
T-03845,W-0148,2026-04-12T20:10:00,debit,55.03,utilities,utility,debit_card,1,5490.31,
T-03846,W-0199,2026-04-12T20:13:00,credit,216.38,income,employer,eft,1,2528.87,earnings_id=EARN-11005
T-03847,W-0186,2026-04-12T20:14:00,debit,31.8,transport,grocery,credit_card,1,3507.11,
T-03848,W-0152,2026-04-12T20:18:00,debit,39.2,food,restaurant,eft,0,4896.87,
T-03849,W-0064,2026-04-12T20:24:00,debit,19.24,food,grocery,eft,0,3367.59,
T-03850,W-0093,2026-04-12T20:36:00,credit,158.44,income,employer,eft,1,3830.29,earnings_id=EARN-05152
T-03851,W-0191,2026-04-12T20:36:00,debit,11.91,other,landlord,eft,0,4282.03,
T-03852,W-0109,2026-04-12T20:48:00,credit,137.33,income,employer,eft,1,3558.96,earnings_id=EARN-06047
T-03853,W-0170,2026-04-12T20:51:00,credit,140.23,income,employer,eft,1,4384.01,earnings_id=EARN-09408
T-03854,W-0220,2026-04-12T20:53:00,credit,121.97,income,employer,eft,1,3059.99,earnings_id=EARN-12159
T-03855,W-0118,2026-04-12T20:55:00,debit,51.87,transport,utility,eft,0,3188.83,
T-03856,W-0142,2026-04-12T20:57:00,debit,45.98,other,gas,prepaid,0,2887.96,
T-03857,W-0212,2026-04-12T20:58:00,debit,18.14,entertainment,streaming,eft,0,4031.22,
T-03858,W-0100,2026-04-12T21:03:00,debit,18.13,health,atm,prepaid,1,6556.86,
T-03859,W-0010,2026-04-12T21:09:00,debit,41.78,other,transfer,credit_card,0,11.41,
T-03860,W-0003,2026-04-12T21:15:00,debit,5.84,clothing,telecom,prepaid,0,2778.81,
T-03861,W-0200,2026-04-12T21:16:00,debit,11.77,clothing,gas,eft,0,3398.48,
T-03862,W-0048,2026-04-12T21:20:00,debit,41.46,entertainment,retail,debit_card,0,2478.44,
T-03863,W-0187,2026-04-12T21:24:00,debit,16.13,entertainment,restaurant,prepaid,0,1040.6,
T-03864,W-0059,2026-04-12T21:25:00,debit,8.77,other,gas,debit_card,0,2870.23,
T-03865,W-0102,2026-04-12T21:27:00,credit,221.26,income,employer,eft,1,4410.78,earnings_id=EARN-05654
T-03866,W-0131,2026-04-12T21:31:00,debit,57.14,health,telecom,debit_card,1,4225.98,
T-03867,W-0132,2026-04-12T21:35:00,debit,51.26,utilities,restaurant,credit_card,1,5261.63,
T-03868,W-0133,2026-04-12T21:35:00,credit,52.44,advance,transfer,eft,0,252.54,advance_id=A-00102
T-03869,W-0158,2026-04-12T21:35:00,debit,32.99,food,utility,debit_card,0,1642.71,
T-03870,W-0133,2026-04-12T21:36:00,debit,2.23,advance_fee,transfer,eft,0,250.31,advance_id=A-00102
T-03871,W-0137,2026-04-12T21:44:00,debit,55.72,utilities,streaming,eft,1,4376.92,
T-03872,W-0016,2026-04-12T21:46:00,credit,306.39,income,employer,eft,1,5843.43,earnings_id=EARN-00840
T-03873,W-0046,2026-04-12T21:49:00,debit,34.87,transport,telecom,debit_card,1,4747.13,
T-03874,W-0217,2026-04-12T21:56:00,debit,46.94,transport,grocery,credit_card,1,5205.72,
T-03875,W-0200,2026-04-12T21:58:00,debit,31.24,health,telecom,prepaid,1,3367.24,
T-03876,W-0099,2026-04-12T21:59:00,debit,80.29,health,streaming,eft,1,1211.16,
T-03877,W-0008,2026-04-12T22:13:00,debit,28.46,other,restaurant,debit_card,0,4157.43,
T-03878,W-0096,2026-04-12T22:20:00,debit,50.47,clothing,telecom,eft,0,830.76,
T-03879,W-0033,2026-04-12T22:28:00,debit,42.99,clothing,restaurant,eft,0,4913.75,
T-03880,W-0098,2026-04-12T22:28:00,credit,55.48,advance,transfer,eft,0,3145.83,advance_id=A-00311
T-03881,W-0098,2026-04-12T22:29:00,debit,2.36,advance_fee,transfer,eft,0,3143.47,advance_id=A-00311
T-03882,W-0212,2026-04-12T22:34:00,debit,56.16,entertainment,streaming,debit_card,0,3975.06,
T-03883,W-0189,2026-04-12T22:35:00,debit,72.75,groceries,landlord,cash,1,4356.04,
T-03884,W-0034,2026-04-12T22:36:00,debit,46.48,transport,utility,prepaid,0,4890.48,
T-03885,W-0081,2026-04-12T22:37:00,debit,73.5,health,grocery,eft,1,4296.11,
T-03886,W-0210,2026-04-12T22:44:00,debit,31.27,transport,restaurant,credit_card,0,2301.41,
T-03887,W-0063,2026-04-12T22:47:00,debit,42.36,entertainment,landlord,cash,0,-552.26,
T-03888,W-0205,2026-04-12T22:53:00,debit,35.53,other,utility,eft,0,1987.63,
T-03889,W-0018,2026-04-12T22:56:00,debit,40.73,other,retail,prepaid,0,457.19,
T-03890,W-0205,2026-04-12T22:58:00,debit,30.57,other,landlord,cash,0,1957.06,
T-03891,W-0159,2026-04-13T07:05:00,debit,7.05,transport,atm,eft,0,2000.15,
T-03892,W-0164,2026-04-13T07:17:00,debit,32.8,entertainment,atm,debit_card,0,1225.16,
T-03893,W-0130,2026-04-13T07:22:00,debit,18.17,groceries,atm,prepaid,1,4455.9,
T-03894,W-0161,2026-04-13T07:30:00,debit,29.09,utilities,retail,cash,1,3156.16,
T-03895,W-0163,2026-04-13T07:32:00,debit,27.77,utilities,grocery,eft,1,6501.09,
T-03896,W-0193,2026-04-13T07:39:00,debit,24.13,utilities,restaurant,prepaid,1,4765.89,
T-03897,W-0086,2026-04-13T07:52:00,debit,79.18,transport,gas,cash,1,2238.24,
T-03898,W-0108,2026-04-13T07:58:00,debit,61.09,health,landlord,cash,1,5940.71,
T-03899,W-0098,2026-04-13T08:00:00,credit,157.28,income,employer,eft,1,3300.75,earnings_id=EARN-05431
T-03900,W-0133,2026-04-13T08:00:00,debit,105.54,utilities,transfer,eft,1,144.77,obligation_id=O-00816
T-03901,W-0141,2026-04-13T08:00:00,credit,107.64,income,employer,eft,1,4434.48,earnings_id=EARN-07812
T-03902,W-0116,2026-04-13T08:01:00,credit,174.91,income,employer,eft,1,4050.19,earnings_id=EARN-06438
T-03903,W-0162,2026-04-13T08:05:00,debit,8.52,entertainment,gas,cash,0,3527.95,
T-03904,W-0182,2026-04-13T08:06:00,debit,54.82,food,transfer,eft,0,2015.62,
T-03905,W-0217,2026-04-13T08:07:00,debit,6.34,clothing,atm,eft,0,5199.38,
T-03906,W-0049,2026-04-13T08:08:00,credit,142.83,income,employer,eft,1,6037.83,earnings_id=EARN-02686
T-03907,W-0198,2026-04-13T08:11:00,credit,152.48,income,employer,eft,1,3497.72,earnings_id=EARN-10946
T-03908,W-0013,2026-04-13T08:15:00,credit,159.29,income,employer,eft,1,5699.79,earnings_id=EARN-00670
T-03909,W-0002,2026-04-13T08:16:00,credit,144.63,income,employer,eft,1,972.76,earnings_id=EARN-00053
