worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0070,2026-05-11,715.18,407.57,198.65,307.61,0,0,0,4332.8,-634.44,0
W-0070,2026-05-18,730.1,185.68,94.58,544.42,0,0,0,5013.13,796.91,0
W-0070,2026-05-25,733.48,250.25,87.35,483.23,0,0,0,5659.43,49.35,0
W-0070,2026-06-01,582.88,2241.77,2174.9,-1658.89,0,0,0,3875.06,289.04,0
W-0070,2026-06-08,732.85,528.07,306.57,204.78,1,72.04,3.06,4112.23,-1.95,0
W-0070,2026-06-15,485.25,157.32,53.73,327.93,1,108.97,4.63,4550.01,52.03,0
W-0070,2026-06-22,884.22,67.63,11.46,816.59,0,0,0,5345.5,102.48,0
W-0070,2026-06-29,285.5,2546.69,2306.67,-2261.19,0,0,0,3269.66,65.0,0
W-0071,2026-03-30,370.12,62.45,19.5,307.67,0,0,0,4869.69,292.46,0
W-0071,2026-04-06,397.21,417.58,160.19,-20.37,0,0,0,4675.69,-41.46,0
W-0071,2026-04-13,928.78,934.35,723.89,-5.57,0,0,0,4843.75,8133.56,0
W-0071,2026-04-20,559.09,73.84,10.42,485.25,0,0,0,5183.07,604.76,0
W-0071,2026-04-27,961.72,274.7,150.01,687.02,0,0,0,5507.14,148.61,0
W-0071,2026-05-04,380.14,381.95,213.52,-1.81,0,0,0,5859.76,111.45,0
W-0071,2026-05-11,458.67,717.44,618.32,-258.77,1,54.92,2.33,5810.36,680.35,0
W-0071,2026-05-18,490.94,291.11,40.01,199.83,0,0,0,5896.7,12.05,0
W-0071,2026-05-25,787.54,164.0,75.48,623.54,0,0,0,6440.64,66.11,0
W-0071,2026-06-01,660.32,316.47,209.05,343.85,0,0,0,6655.09,-18.6,0
W-0071,2026-06-08,583.52,309.89,88.43,273.63,0,0,0,6977.55,639.15,0
W-0071,2026-06-15,653.08,722.63,632.22,-69.55,0,0,0,7181.66,-40.24,0
W-0071,2026-06-29,347.21,250.27,145.3,96.94,0,0,0,7215.72,74.97,0
W-0072,2026-03-30,410.71,1284.18,1239.21,-873.47,0,0,0,2972.7,9709.01,0
W-0072,2026-04-06,848.04,469.76,136.36,378.28,0,0,0,3363.68,112.39,0
W-0072,2026-04-13,722.46,940.2,820.67,-217.74,0,0,0,3305.0,,0
W-0072,2026-04-20,658.23,106.0,0.0,552.23,1,56.81,0.0,3914.04,-42.74,0
W-0072,2026-04-27,613.53,1427.98,1394.18,-814.45,1,23.09,1.99,3122.68,72.1,0
W-0072,2026-05-04,831.41,332.55,123.68,498.86,0,0,0,3357.29,50.05,0
W-0072,2026-05-11,1091.31,712.64,653.76,378.67,0,0,0,3660.16,68.17,0
W-0072,2026-05-18,739.92,125.23,59.24,614.69,0,0,0,4614.9,86.56,0
W-0072,2026-05-25,930.76,129.54,62.14,801.22,0,0,0,5416.12,61.35,0
W-0072,2026-06-01,1135.67,1325.29,1217.25,-189.62,1,61.48,2.61,4966.29,10430.64,0
W-0072,2026-06-08,870.65,56.73,0.0,813.92,1,96.42,4.1,6054.41,-22.0,0
W-0072,2026-06-15,596.14,479.97,453.74,116.17,0,0,0,6314.49,24.63,0
W-0072,2026-06-22,703.57,111.02,22.66,592.55,0,0,0,6907.04,-11.45,0
W-0072,2026-06-29,367.66,1373.09,1335.91,-1005.43,0,0,0,5901.61,64.0,0
W-0073,2026-03-30,435.3,177.39,177.39,257.91,0,0,0,2730.39,,0
W-0073,2026-04-06,1549.9,352.42,81.26,1197.48,0,0,0,3719.29,193.27,0
W-0073,2026-04-13,686.05,349.62,274.42,336.43,1,50.44,2.14,4314.74,-5.99,0
W-0073,2026-04-20,910.88,121.97,52.38,788.91,0,0,0,4884.2,52.89,0
W-0073,2026-04-27,911.51,245.29,144.83,666.22,0,0,0,5310.87,32.23,0
W-0073,2026-05-04,1066.77,152.77,103.05,914.0,0,0,0,6477.59,7924.09,0
W-0073,2026-05-11,876.07,312.77,285.0,563.3,0,0,0,7247.17,9.13,0
W-0073,2026-05-18,679.87,191.76,71.1,488.11,0,0,0,7512.77,,0
W-0073,2026-05-25,840.83,75.84,40.68,764.99,0,0,0,8305.18,653.58,0
W-0073,2026-06-01,1048.73,337.25,91.77,711.48,0,0,0,9006.42,,0
W-0073,2026-06-08,1101.93,144.7,81.26,957.23,0,0,0,9731.86,77.78,0
W-0073,2026-06-15,1326.34,485.42,340.92,840.92,0,0,0,10811.18,,0
W-0073,2026-06-22,668.18,326.53,42.46,341.65,0,0,0,11133.8,-37.64,0
W-0073,2026-06-29,228.47,373.18,142.74,-144.71,0,0,0,11206.84,117.94,0
W-0074,2026-03-30,633.22,1163.41,80.47,-530.19,0,0,0,4655.29,413.2,0
W-0074,2026-04-06,911.17,314.56,190.75,596.61,0,0,0,5038.69,-9.07,0
W-0074,2026-04-13,575.69,342.04,182.35,233.65,0,0,0,5485.55,330.42,0
W-0074,2026-04-20,879.65,116.11,60.96,763.54,0,0,0,5810.45,15685.33,0
W-0074,2026-04-27,637.19,1165.52,69.03,-528.33,0,0,0,5501.72,656.56,0
W-0074,2026-05-04,1047.69,109.64,47.07,938.05,0,0,0,6464.02,54.6,0
W-0074,2026-05-11,1047.23,306.03,147.77,741.2,0,0,0,7219.43,-14.74,0
W-0074,2026-05-18,601.84,150.07,127.45,451.77,0,0,0,7662.01,349.76,0
W-0074,2026-06-01,989.57,1121.09,98.85,-131.52,0,0,0,8158.57,34.17,0
W-0074,2026-06-08,1203.62,236.53,171.03,967.09,0,0,0,9331.24,429.16,0
W-0074,2026-06-15,935.82,146.56,79.15,789.26,0,0,0,10158.32,-28.94,0
W-0074,2026-06-22,610.13,350.15,70.2,259.98,0,0,0,10412.62,460.55,0
W-0074,2026-06-29,368.89,1147.22,0.0,-778.33,0,0,0,9832.72,26.07,0
W-0075,2026-03-30,944.72,848.87,762.2,95.85,0,0,0,4335.46,4.66,0
W-0075,2026-04-06,833.19,225.99,34.74,607.2,0,0,0,4957.25,227.99,0
W-0075,2026-04-13,883.77,86.24,86.24,797.53,0,0,0,5778.22,501.16,0
W-0075,2026-04-20,675.08,214.34,125.72,460.74,0,0,0,5759.84,222.84,0
W-0075,2026-04-27,908.39,932.06,884.23,-23.67,0,0,0,6411.25,-21.75,0
W-0075,2026-05-04,877.82,171.07,67.36,706.75,0,0,0,7118.0,317.58,0
W-0075,2026-05-11,1515.91,298.16,125.92,1217.75,0,0,0,7884.81,7.91,0
W-0075,2026-05-18,627.0,294.32,197.3,332.68,0,0,0,8668.43,63.54,0
W-0075,2026-05-25,706.28,242.62,45.4,463.66,0,0,0,9132.09,692.73,0
W-0075,2026-06-01,865.41,1191.33,852.75,-325.92,0,0,0,8576.15,2013.59,0
W-0075,2026-06-08,1417.19,312.63,112.13,1104.56,0,0,0,9677.46,-26.75,0
W-0075,2026-06-15,1122.39,569.71,329.22,552.68,0,0,0,10256.25,390.66,0
W-0075,2026-06-22,635.21,332.97,130.63,302.24,0,0,0,10765.65,,0
W-0075,2026-06-29,445.37,888.66,786.7,-443.29,0,0,0,10322.36,1.11,0
W-0076,2026-03-30,651.01,557.65,288.74,93.36,0,0,0,1834.72,97.03,0
W-0076,2026-04-06,1115.98,249.02,74.01,866.96,0,0,0,2453.23,-14.93,0
W-0076,2026-04-13,628.19,149.04,0.0,479.15,1,66.46,2.82,3223.49,10844.48,0
W-0076,2026-04-20,650.81,340.35,142.92,310.46,0,0,0,3766.73,158.68,0
W-0076,2026-04-27,1081.35,302.88,87.85,778.47,0,0,0,4111.57,338.37,0
W-0076,2026-05-04,632.28,475.53,340.22,156.75,0,0,0,4499.34,52.97,0
W-0076,2026-05-11,1063.2,168.82,121.34,894.38,0,0,0,5196.17,3218.76,0
W-0076,2026-05-18,1025.72,214.06,199.17,811.66,0,0,0,6407.99,2.91,0
W-0076,2026-05-25,746.74,117.57,0.0,629.17,2,90.08,4.45,7127.24,641.42,0
W-0076,2026-06-01,1027.24,376.12,288.74,651.12,0,0,0,7578.89,15170.19,0
W-0076,2026-06-08,1009.76,120.18,57.14,889.58,0,0,0,8260.83,678.23,0
W-0076,2026-06-15,633.08,353.83,291.97,279.25,0,0,0,8947.19,-39.37,0
W-0076,2026-06-22,1088.61,227.91,76.16,860.7,1,50.29,0.0,9660.28,-13.3,0
W-0076,2026-06-29,419.1,483.38,424.12,-64.28,0,0,0,9793.9,10.27,0
W-0077,2026-03-30,478.07,374.52,264.78,103.55,1,90.08,3.83,1721.22,-27.06,0
W-0077,2026-04-06,285.07,188.94,128.46,96.13,0,0,0,2148.6,499.24,0
W-0077,2026-04-13,503.2,247.03,92.74,256.17,1,30.79,1.99,2435.56,555.63,0
W-0077,2026-04-20,512.82,307.38,170.41,205.44,0,0,0,2508.68,61.12,0
W-0077,2026-04-27,535.84,216.5,123.96,319.34,0,0,0,2825.58,313.01,0
W-0077,2026-05-04,550.34,261.61,211.78,288.73,2,109.03,4.63,3211.74,21.67,0
W-0077,2026-05-11,900.65,116.47,73.94,784.18,0,0,0,3847.18,,0
W-0077,2026-05-18,1077.38,94.35,35.39,983.03,0,0,0,4711.72,-11.91,0
W-0077,2026-05-25,601.26,122.52,20.74,478.74,0,0,0,5461.04,4.35,0
W-0077,2026-06-01,457.92,548.62,309.91,-90.7,0,0,0,5513.35,96.42,0
W-0077,2026-06-08,958.47,239.43,184.72,719.04,0,0,0,5932.25,633.04,0
W-0077,2026-06-15,602.03,178.12,85.38,423.91,0,0,0,6522.41,11391.96,0
W-0077,2026-06-22,737.86,289.03,229.59,448.83,0,0,0,6685.24,645.56,0
W-0077,2026-06-29,161.64,514.43,502.25,-352.79,1,39.67,0.0,6792.01,-18.92,0
W-0078,2026-03-30,409.19,822.01,392.8,-412.82,0,0,0,701.96,25.2,0
W-0078,2026-04-06,548.18,90.42,59.99,457.76,0,0,0,1290.03,53.88,0
W-0078,2026-04-13,342.91,498.07,32.52,-155.16,0,0,0,1134.87,648.9,0
W-0078,2026-04-20,225.48,94.29,35.57,131.19,0,0,0,1266.06,112.19,0
W-0078,2026-04-27,594.96,653.13,195.86,-58.17,0,0,0,877.13,442.09,0
W-0078,2026-05-04,629.8,349.13,178.0,280.67,0,0,0,1361.27,-12.81,0
W-0078,2026-05-11,742.76,479.52,36.8,263.24,0,0,0,1586.99,702.29,0
W-0078,2026-05-18,677.57,236.99,103.78,440.58,0,0,0,1664.92,,0
W-0078,2026-05-25,482.12,570.23,72.61,-88.11,0,0,0,2104.27,388.53,0
W-0078,2026-06-01,751.69,426.32,388.52,325.37,0,0,0,2429.64,366.02,0
W-0078,2026-06-08,330.25,451.75,91.38,-121.5,0,0,0,2205.27,,0
W-0078,2026-06-15,662.87,287.17,137.65,375.7,0,0,0,2585.85,6498.03,0
W-0078,2026-06-22,809.41,517.96,240.83,291.45,0,0,0,2819.61,-26.61,0
W-0078,2026-06-29,291.59,340.81,259.99,-49.22,0,0,0,2926.07,,0
W-0079,2026-03-30,660.35,34.76,0.0,625.59,1,69.15,2.94,5735.73,197.19,0
W-0079,2026-04-06,714.62,228.24,25.52,486.38,1,41.9,1.99,6264.01,784.08,0
W-0079,2026-04-13,831.8,538.97,392.71,292.83,0,0,0,6251.31,665.92,0
W-0079,2026-04-20,715.48,196.09,54.86,519.39,2,113.81,5.55,7013.45,-48.17,0
W-0079,2026-04-27,715.4,301.75,152.0,413.65,0,0,0,7603.69,-37.75,0
W-0079,2026-05-04,771.7,381.91,25.52,389.79,0,0,0,7835.36,3.66,0
W-0079,2026-05-11,1034.59,635.51,531.37,399.08,0,0,0,8392.56,4.92,0
W-0079,2026-05-18,678.51,213.09,188.84,465.42,0,0,0,8686.91,777.1,0
W-0079,2026-05-25,577.82,255.18,193.82,322.64,1,78.97,0.0,9259.59,14.53,0
W-0079,2026-06-01,1025.52,206.27,154.42,819.25,1,35.33,1.99,9776.9,,0
W-0079,2026-06-08,710.25,317.17,25.52,393.08,0,0,0,10507.25,82.82,0
W-0079,2026-06-15,838.93,577.84,502.1,261.09,0,0,0,10536.25,24.53,0
W-0079,2026-06-22,645.57,212.28,32.23,433.29,1,34.21,1.99,11235.84,13228.52,0
W-0079,2026-06-29,130.19,234.38,0.0,-104.19,0,0,0,11131.65,507.22,0
W-0080,2026-03-30,240.55,1450.18,1450.18,-1209.63,0,0,0,3145.25,713.01,0
W-0080,2026-04-06,371.49,226.97,165.01,144.52,0,0,0,3413.08,60.48,0
W-0080,2026-04-13,383.76,200.2,69.13,183.56,0,0,0,3349.43,519.74,0
W-0080,2026-04-20,325.45,186.13,40.44,139.32,1,50.95,2.17,3687.74,36.19,0
W-0080,2026-04-27,359.55,1638.28,1512.45,-1278.73,0,0,0,2508.18,182.35,0
W-0080,2026-05-04,470.38,147.93,64.85,322.45,0,0,0,2724.47,469.63,0
W-0080,2026-05-11,609.78,115.92,73.33,493.86,0,0,0,3324.49,354.01,0
W-0080,2026-05-18,641.54,152.62,0.0,488.92,0,0,0,3813.41,24.7,0
W-0080,2026-05-25,348.56,123.51,51.47,225.05,0,0,0,4038.46,188.11,0
W-0080,2026-06-08,891.09,137.39,39.72,753.7,0,0,0,3701.05,57.33,0
W-0080,2026-06-15,581.43,138.51,0.0,442.92,0,0,0,4186.89,5.83,0
W-0080,2026-06-22,713.16,209.7,173.2,503.46,0,0,0,4910.33,73.12,0
W-0080,2026-06-29,130.07,1440.64,1415.21,-1310.57,0,0,0,3599.76,11.99,0
W-0081,2026-03-30,634.52,1939.66,1866.31,-1305.14,0,0,0,4118.99,599.23,0
W-0081,2026-04-06,655.32,354.37,176.17,300.95,0,0,0,4296.11,154.73,0
W-0081,2026-04-13,572.96,716.54,532.58,-143.58,0,0,0,4277.4,0.41,0
W-0081,2026-04-20,682.25,216.75,61.08,465.5,0,0,0,4906.93,144.84,0
W-0081,2026-04-27,676.81,1910.08,1848.69,-1233.27,0,0,0,3525.17,651.91,0
W-0081,2026-05-04,557.31,116.19,0.0,441.12,0,0,0,3993.65,69.24,0
W-0081,2026-05-11,439.23,443.9,416.94,-4.67,0,0,0,4110.11,,0
W-0081,2026-05-18,453.22,181.17,147.59,272.05,0,0,0,4283.04,160.75,0
W-0081,2026-05-25,646.44,233.72,155.31,412.72,0,0,0,4534.68,44.5,0
W-0081,2026-06-01,766.6,2085.36,2031.7,-1318.76,0,0,0,3201.1,-21.01,0
W-0081,2026-06-08,215.49,251.67,85.32,-36.18,0,0,0,3439.94,42.5,0
W-0081,2026-06-15,585.99,504.79,416.94,81.2,1,81.15,3.45,3602.29,497.64,0
W-0081,2026-06-22,662.33,179.54,179.54,482.79,0,0,0,3963.26,111.19,0
W-0081,2026-06-29,99.47,1862.54,1834.44,-1763.07,0,0,0,2322.01,69.9,0
W-0082,2026-03-30,457.15,1508.84,1461.36,-1051.69,0,0,0,4929.0,14916.34,0
W-0082,2026-04-06,529.62,254.23,39.56,275.39,1,45.22,0.0,5249.61,663.75,0
W-0082,2026-04-13,471.6,120.77,0.0,350.83,0,0,0,5489.89,-31.88,0
W-0082,2026-04-20,806.21,366.95,285.38,439.26,0,0,0,5794.42,35.45,0
W-0082,2026-04-27,676.45,1379.8,1289.42,-703.35,0,0,0,5076.38,-28.73,0
W-0082,2026-05-04,480.88,503.04,306.32,-22.16,0,0,0,5180.23,699.64,0
W-0082,2026-05-11,608.74,353.06,185.62,255.68,0,0,0,5299.69,733.71,0
W-0082,2026-05-18,354.0,442.86,275.9,-88.86,0,0,0,5356.8,-43.52,0
W-0082,2026-05-25,563.87,161.68,0.0,402.19,0,0,0,5747.9,-19.59,0
W-0082,2026-06-01,435.07,1572.58,1396.73,-1137.51,0,0,0,4745.69,423.13,0
W-0082,2026-06-08,361.73,319.59,193.94,42.14,0,0,0,4690.85,1271.11,0
W-0082,2026-06-15,590.8,167.31,115.07,423.49,0,0,0,5102.41,136.01,0
W-0082,2026-06-22,403.75,248.0,75.22,155.75,0,0,0,5367.07,-27.46,0
W-0082,2026-06-29,129.46,1685.84,1502.4,-1556.38,0,0,0,3810.69,,0
W-0083,2026-03-30,646.14,2607.38,2363.78,-1961.24,1,56.0,2.38,4046.02,54.22,0
W-0083,2026-04-06,724.6,103.55,39.18,621.05,0,0,0,4667.07,-35.71,0
W-0083,2026-04-13,619.43,72.6,0.0,546.83,1,109.57,0.0,5323.47,753.99,0
W-0083,2026-04-20,583.04,439.19,302.86,143.85,1,34.43,1.99,5276.57,603.73,0
W-0083,2026-04-27,1014.05,2177.84,2171.75,-1163.79,0,0,0,4045.94,598.25,0
W-0083,2026-05-04,989.51,250.73,176.45,738.78,0,0,0,5076.74,,0
W-0083,2026-05-11,881.14,223.65,153.4,657.49,1,91.23,3.88,5553.33,114.81,0
W-0083,2026-05-18,898.78,207.63,145.05,691.15,0,0,0,6185.3,77.52,0
W-0083,2026-05-25,904.89,201.49,157.6,703.4,0,0,0,7220.01,589.37,0
W-0083,2026-06-01,392.87,2627.0,2423.22,-2234.13,0,0,0,4985.88,-12.47,0
W-0083,2026-06-08,802.73,344.05,115.94,458.68,0,0,0,5444.56,268.06,0
W-0083,2026-06-15,976.38,548.79,275.31,427.59,0,0,0,5680.08,28.86,0
W-0083,2026-06-22,998.05,434.82,191.99,563.23,0,0,0,6024.95,97.79,0
W-0083,2026-06-29,207.17,2349.9,2263.17,-2142.73,0,0,0,4292.65,11972.86,0
W-0084,2026-03-30,584.16,249.12,249.12,335.04,0,0,0,4880.56,25.44,0
W-0084,2026-04-06,544.24,474.18,209.41,70.06,0,0,0,5270.75,,0
W-0084,2026-04-13,569.32,565.45,487.21,3.87,0,0,0,5087.34,85.84,0
W-0084,2026-04-20,554.69,296.22,221.5,258.47,0,0,0,5384.03,36.87,0
W-0084,2026-04-27,776.79,132.42,132.42,644.37,0,0,0,5877.5,681.45,0
W-0084,2026-05-04,693.34,515.08,469.32,178.26,0,0,0,6083.04,57.48,0
W-0084,2026-05-11,277.48,621.55,438.15,-344.07,0,0,0,6011.65,48.77,0
W-0084,2026-05-18,600.28,314.69,136.7,285.59,1,85.17,3.62,6382.41,35.98,0
W-0084,2026-05-25,880.22,149.16,45.7,731.06,0,0,0,6833.82,627.79,0
W-0084,2026-06-01,588.52,443.56,413.98,144.96,0,0,0,7258.43,,0
W-0084,2026-06-08,787.88,320.78,165.24,467.1,0,0,0,7609.01,92.86,0
W-0084,2026-06-15,455.99,477.51,389.6,-21.52,0,0,0,7554.52,10315.2,0
W-0084,2026-06-22,514.42,179.53,0.0,334.89,0,0,0,7897.36,70.53,0
W-0084,2026-06-29,126.92,359.61,270.0,-232.69,1,109.11,4.64,7915.32,,0
W-0085,2026-03-30,297.19,196.0,137.85,101.19,0,0,0,6360.13,644.08,0
W-0085,2026-04-06,310.33,230.79,176.15,79.54,1,83.58,3.55,6523.25,430.51,0
W-0085,2026-04-13,720.52,660.99,595.04,59.53,0,0,0,6297.2,488.33,0
W-0085,2026-04-20,725.93,237.96,63.03,487.97,0,0,0,6934.79,312.15,0
W-0085,2026-04-27,773.43,293.17,115.32,480.26,0,0,0,7390.07,614.16,0
W-0085,2026-05-04,798.0,363.9,286.12,434.1,0,0,0,7985.11,116.98,0
W-0085,2026-05-11,471.09,692.99,480.82,-221.9,0,0,0,7602.22,349.34,0
W-0085,2026-05-18,504.76,254.45,89.57,250.31,0,0,0,8013.52,-10.58,0
W-0085,2026-05-25,724.85,279.81,148.43,445.04,0,0,0,8458.56,73.99,0
W-0085,2026-06-01,434.7,321.32,221.87,113.38,0,0,0,8571.94,-1284.87,0
W-0085,2026-06-08,1066.74,283.12,234.59,783.62,0,0,0,8772.17,234.1,0
W-0085,2026-06-15,590.13,482.0,454.95,108.13,0,0,0,9463.69,565.43,0
W-0085,2026-06-22,766.65,375.75,198.12,390.9,0,0,0,9854.59,,0
W-0085,2026-06-29,320.04,229.4,181.14,90.64,0,0,0,9945.23,72.37,0
W-0086,2026-03-30,618.37,2167.68,2068.13,-1549.31,0,0,0,1423.59,704.0,0
W-0086,2026-04-06,804.07,130.05,0.0,674.02,0,0,0,2317.42,611.9,0
W-0086,2026-04-13,395.12,696.96,430.69,-301.84,0,0,0,1798.39,82.36,0
W-0086,2026-04-20,1183.38,348.21,265.57,835.17,0,0,0,2509.4,14006.89,0
W-0086,2026-04-27,988.81,2323.07,2248.06,-1334.26,0,0,0,1516.49,-19.62,0
W-0086,2026-05-04,554.12,395.94,257.28,158.18,0,0,0,1470.15,16166.06,0
W-0086,2026-05-11,1045.97,502.6,333.09,543.37,0,0,0,2218.04,-18.93,0
W-0086,2026-05-18,1371.91,117.48,107.37,1254.43,0,0,0,3292.41,50.39,0
W-0086,2026-05-25,781.83,605.77,406.8,176.06,0,0,0,3648.53,,0
W-0086,2026-06-01,1558.66,2187.38,2011.11,-628.72,0,0,0,2330.6,100.94,0
W-0086,2026-06-08,597.43,607.83,472.31,-10.4,0,0,0,3009.41,214.4,0
W-0086,2026-06-15,646.1,400.76,357.64,245.34,0,0,0,3024.56,95.47,0
W-0086,2026-06-22,892.3,517.14,459.55,375.16,0,0,0,3191.33,,0
W-0086,2026-06-29,0,2205.49,2042.91,-2205.49,0,0,0,1424.42,293.66,0
W-0087,2026-03-30,622.71,1148.62,999.98,-525.91,0,0,0,3321.2,0.69,0
W-0087,2026-04-06,955.76,183.96,82.14,771.8,0,0,0,4093.0,-31.36,0
W-0087,2026-04-13,428.68,246.05,195.99,182.63,1,25.28,1.99,4112.87,4006.19,0
W-0087,2026-04-20,750.35,542.47,265.92,207.88,0,0,0,4194.75,40.31,0
W-0087,2026-04-27,1006.73,1170.05,1149.31,-163.32,0,0,0,4070.14,542.22,0
W-0087,2026-05-04,1523.79,238.24,103.27,1285.55,0,0,0,5363.37,,0
W-0087,2026-05-11,714.91,256.97,194.03,457.94,0,0,0,6088.96,792.78,0
W-0087,2026-05-18,1125.03,105.88,81.0,1019.15,0,0,0,7108.11,,0
W-0087,2026-05-25,1383.45,148.0,0.0,1235.45,0,0,0,7899.33,242.97,0
W-0087,2026-06-01,1148.29,1228.94,1120.41,-80.65,0,0,0,8262.91,-42.8,0
W-0087,2026-06-08,1136.86,355.92,244.97,780.94,0,0,0,9043.85,84.09,0
W-0087,2026-06-15,1530.12,547.1,461.1,983.02,0,0,0,9799.26,88.0,0
W-0087,2026-06-22,1278.38,249.47,208.68,1028.91,0,0,0,10647.16,104.17,0
W-0087,2026-06-29,0,1219.51,1102.86,-1219.51,1,35.21,1.99,9871.48,-20.39,0
W-0088,2026-03-30,426.33,2415.29,2330.15,-1988.96,0,0,0,2890.2,89.07,0
W-0088,2026-04-06,622.96,108.5,0.0,514.46,0,0,0,3404.66,21.27,0
W-0088,2026-04-13,1043.47,400.03,327.86,643.44,0,0,0,3846.87,23.48,0
W-0088,2026-04-20,999.3,126.22,93.46,873.08,0,0,0,4537.48,783.37,0
W-0088,2026-04-27,377.02,2216.11,2182.41,-1839.09,1,50.29,2.14,3132.38,741.75,0
W-0088,2026-05-04,683.74,148.56,110.8,535.18,0,0,0,3468.21,89.81,0
W-0088,2026-05-11,858.87,53.72,0.0,805.15,0,0,0,4125.28,118.33,0
W-0088,2026-05-18,1053.9,319.17,93.46,734.73,0,0,0,5207.44,578.41,0
W-0088,2026-05-25,729.2,112.1,0.0,617.1,0,0,0,5632.18,17.0,0
W-0088,2026-06-01,843.7,2335.8,2237.36,-1492.1,0,0,0,4332.44,,0
W-0088,2026-06-08,360.38,226.53,0.0,133.85,0,0,0,4294.22,351.21,0
W-0088,2026-06-15,1095.27,276.42,195.77,818.85,1,102.49,4.36,5188.96,-10.89,0
W-0088,2026-06-22,935.35,219.81,73.01,715.54,0,0,0,6103.17,-38.19,0
W-0088,2026-06-29,326.07,2429.88,2284.54,-2103.81,0,0,0,3999.36,688.17,0
W-0089,2026-03-30,558.41,164.62,137.59,393.79,0,0,0,3136.85,,0
W-0089,2026-04-06,587.18,324.58,263.75,262.6,0,0,0,3584.49,105.13,0
W-0089,2026-04-13,886.47,274.84,201.72,611.63,0,0,0,3848.7,106.68,0
W-0089,2026-04-20,921.64,350.13,134.1,571.51,0,0,0,4586.25,-11.5,0
W-0089,2026-04-27,768.75,182.36,55.95,586.39,0,0,0,5354.02,180.19,0
W-0089,2026-05-04,915.88,537.61,399.83,378.27,0,0,0,5536.58,,0
W-0089,2026-05-11,462.79,193.7,144.41,269.09,0,0,0,6001.38,34.75,0
W-0089,2026-05-18,538.46,414.51,212.31,123.95,0,0,0,6125.33,,0
W-0089,2026-05-25,937.72,265.16,80.41,672.56,0,0,0,6470.77,72.83,0
W-0089,2026-06-01,599.14,510.8,358.15,88.34,0,0,0,6689.29,-49.08,0
W-0089,2026-06-08,1104.5,551.15,294.77,553.35,0,0,0,7104.88,,0
W-0089,2026-06-15,917.11,472.26,247.21,444.85,0,0,0,7548.36,240.73,0
W-0089,2026-06-22,900.9,284.3,123.39,616.6,1,68.27,2.9,8356.68,793.05,0
W-0089,2026-06-29,164.17,442.01,370.14,-277.84,0,0,0,8291.46,-21.36,0
W-0090,2026-03-30,348.93,1331.45,1313.55,-982.52,0,0,0,1170.23,5.43,0
W-0090,2026-04-06,602.6,255.14,69.34,347.46,0,0,0,1305.65,63.11,0
W-0090,2026-04-13,728.13,703.42,578.05,24.71,1,110.97,4.72,1653.37,,0
W-0090,2026-04-20,918.41,234.83,126.83,683.58,0,0,0,2138.66,95.81,0
W-0090,2026-04-27,840.25,1384.66,1277.22,-544.41,0,0,0,1792.54,607.45,0
W-0090,2026-05-04,848.05,240.21,85.86,607.84,0,0,0,2292.07,680.49,0
W-0090,2026-05-11,1009.22,464.55,464.55,544.67,0,0,0,2500.56,-3.63,0
W-0090,2026-05-18,792.5,66.77,60.77,725.73,0,0,0,3311.73,107.05,0
W-0090,2026-05-25,311.66,217.61,66.49,94.05,1,95.08,4.04,3700.2,42.13,0
W-0090,2026-06-01,1209.15,1489.18,1327.8,-280.03,0,0,0,3416.63,62.21,0
W-0090,2026-06-08,647.3,255.42,24.06,391.88,0,0,0,3793.41,2966.15,0
W-0090,2026-06-15,786.33,592.37,552.38,193.96,0,0,0,4165.72,38.98,0
W-0090,2026-06-22,752.36,76.03,76.03,676.33,0,0,0,4579.31,634.39,0
W-0090,2026-06-29,324.94,1673.9,1336.07,-1348.96,2,109.32,4.95,3602.41,-21.9,0
W-0091,2026-03-30,127.98,443.33,224.09,-315.35,0,0,0,1064.16,70.49,0
W-0091,2026-04-06,423.15,522.09,249.61,-98.94,0,0,0,816.44,93.43,0
W-0091,2026-04-13,535.5,654.45,533.82,-118.95,0,0,0,846.27,651.57,0
W-0091,2026-04-20,848.28,210.19,119.95,638.09,0,0,0,1347.19,352.88,0
W-0091,2026-04-27,678.78,197.11,109.01,481.67,0,0,0,1966.03,93.47,0
W-0091,2026-05-04,968.71,383.33,316.62,585.38,0,0,0,2135.01,14.63,0
W-0091,2026-05-11,582.34,665.01,650.8,-82.67,0,0,0,2323.92,596.69,0
W-0091,2026-05-18,844.56,279.32,219.62,565.24,0,0,0,3033.98,670.51,0
W-0091,2026-05-25,587.54,35.75,33.76,551.79,1,31.0,1.99,3616.77,505.84,0
W-0091,2026-06-01,407.54,516.17,364.21,-108.63,0,0,0,3508.14,3744.58,0
W-0091,2026-06-08,570.59,233.81,157.14,336.78,0,0,0,3844.92,,0
W-0091,2026-06-15,591.24,687.68,687.68,-96.44,0,0,0,3602.72,16.45,0
W-0091,2026-06-22,431.64,170.16,137.45,261.48,0,0,0,4009.96,668.59,0
W-0091,2026-06-29,281.47,237.7,195.67,43.77,0,0,0,4053.73,83.43,0
W-0092,2026-03-30,309.05,2163.92,2142.76,-1854.87,0,0,0,3351.37,1444.43,0
