earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
EARN-03383,W-0061,2026-05-21,E-0027,evening,5.8,147.36,25.48,17.38,155.46,1,cheque
EARN-03384,W-0061,2026-05-22,E-0027,evening,7.3,154.42,34.93,24.75,164.6,0,payroll_card
EARN-03385,W-0061,2026-05-23,E-0027,night,5.3,162.07,39.6,24.99,176.68,0,payroll_card
EARN-03386,W-0061,2026-05-25,E-0027,day,6.5,161.46,33.15,13.47,181.14,0,cash
EARN-03387,W-0061,2026-05-26,E-0027,day,7.2,212.19,41.78,14.89,239.08,1,cash
EARN-03388,W-0061,2026-05-28,E-0027,evening,5.3,189.97,44.11,8.37,225.71,0,direct_deposit
EARN-03389,W-0061,2026-05-30,E-0027,evening,5.6,170.03,32.03,22.72,179.34,0,payroll_card
EARN-03390,W-0061,2026-06-02,E-0027,evening,8.6,167.75,36.38,9.96,194.17,0,cheque
EARN-03391,W-0061,2026-06-03,E-0027,evening,7.8,165.84,19.79,8.3,177.33,0,payroll_card
EARN-03392,W-0061,2026-06-04,E-0027,day,5.4,169.57,17.52,17.13,169.96,1,cash
EARN-03393,W-0061,2026-06-05,E-0027,night,9.3,164.58,24.8,22.93,166.45,1,direct_deposit
EARN-03394,W-0061,2026-06-06,E-0027,day,9.1,179.8,25.55,14.62,190.73,0,cash
EARN-03395,W-0061,2026-06-10,E-0027,evening,8.0,144.33,23.54,24.27,143.6,1,direct_deposit
EARN-03396,W-0061,2026-06-11,E-0027,night,5.7,202.12,26.52,10.3,218.34,0,cheque
EARN-03397,W-0061,2026-06-14,E-0027,evening,8.2,161.75,23.61,13.01,172.35,1,cash
EARN-03398,W-0061,2026-06-15,E-0027,evening,7.9,135.17,30.29,19.21,146.25,1,direct_deposit
EARN-03399,W-0061,2026-06-16,E-0027,day,7.7,219.93,49.54,23.09,246.38,0,cheque
EARN-03400,W-0061,2026-06-17,E-0027,day,6.1,145.69,16.03,14.9,146.82,0,direct_deposit
EARN-03401,W-0061,2026-06-18,E-0027,day,7.2,154.7,31.65,23.67,162.68,1,direct_deposit
EARN-03402,W-0061,2026-06-19,E-0027,day,6.4,193.41,31.71,13.64,211.48,0,payroll_card
EARN-03403,W-0061,2026-06-21,E-0027,evening,7.7,195.24,30.68,21.65,204.27,1,cheque
EARN-03404,W-0061,2026-06-22,E-0027,night,6.6,209.82,37.91,23.78,223.95,0,payroll_card
EARN-03405,W-0061,2026-06-23,E-0027,split,8.6,168.27,29.07,12.38,184.96,0,cheque
EARN-03406,W-0061,2026-06-25,E-0027,day,6.9,173.87,18.95,10.88,181.94,0,cash
EARN-03407,W-0061,2026-06-26,E-0027,day,6.6,176.14,34.15,10.99,199.3,0,cheque
EARN-03408,W-0061,2026-06-29,E-0027,evening,6.8,185.63,32.46,10.33,207.76,0,payroll_card
EARN-03409,W-0062,2026-04-01,E-0034,day,8.4,134.7,30.87,21.79,143.78,1,direct_deposit
EARN-03410,W-0062,2026-04-02,E-0034,day,6.2,144.77,16.2,14.75,146.22,0,payroll_card
EARN-03411,W-0062,2026-04-03,E-0034,evening,6.1,166.7,16.18,13.54,169.34,1,payroll_card
EARN-03412,W-0062,2026-04-04,E-0034,day,7.9,143.17,32.79,18.55,157.41,1,payroll_card
EARN-03413,W-0062,2026-04-06,E-0034,split,9.4,170.02,30.78,24.61,176.19,0,cheque
EARN-03414,W-0062,2026-04-08,E-0034,split,6.7,150.1,18.76,14.47,154.39,0,cash
EARN-03415,W-0062,2026-04-09,E-0034,evening,7.3,193.76,30.04,23.66,200.14,0,cheque
EARN-03416,W-0062,2026-04-10,E-0034,day,5.5,182.26,21.98,19.35,184.89,1,direct_deposit
EARN-03417,W-0062,2026-04-11,E-0034,evening,9.2,163.23,38.15,20.31,181.07,1,payroll_card
EARN-03418,W-0062,2026-04-14,E-0034,day,6.6,171.32,22.16,13.47,180.01,0,cheque
EARN-03419,W-0062,2026-04-16,E-0034,day,8.5,118.31,29.13,20.22,127.22,0,cash
EARN-03420,W-0062,2026-04-17,E-0034,day,7.8,163.57,20.17,8.77,174.97,1,payroll_card
EARN-03421,W-0062,2026-04-20,E-0034,night,8.0,175.38,16.99,23.42,168.95,0,cash
EARN-03422,W-0062,2026-04-21,E-0034,day,9.1,199.31,39.36,20.95,217.72,1,cash
EARN-03423,W-0062,2026-04-23,E-0034,night,6.7,182.0,25.77,13.38,194.39,1,payroll_card
EARN-03424,W-0062,2026-04-24,E-0034,split,9.2,140.22,13.46,8.3,145.38,0,direct_deposit
EARN-03425,W-0062,2026-04-25,E-0034,evening,5.4,170.97,41.77,14.19,198.55,0,direct_deposit
EARN-03426,W-0062,2026-04-28,E-0034,evening,5.7,184.21,43.8,19.17,208.84,1,cash
EARN-03427,W-0062,2026-04-29,E-0034,day,8.1,139.18,14.3,21.08,132.4,0,cheque
EARN-03428,W-0062,2026-04-30,E-0034,day,9.2,138.58,26.13,19.41,145.3,1,direct_deposit
EARN-03429,W-0062,2026-05-01,E-0034,evening,7.4,130.74,15.31,19.27,126.78,1,cash
EARN-03430,W-0062,2026-05-02,E-0034,day,9.0,224.92,55.27,20.47,259.72,1,cash
EARN-03431,W-0062,2026-05-04,E-0034,day,6.1,166.46,27.96,23.87,170.55,0,cash
EARN-03432,W-0062,2026-05-05,E-0034,day,8.8,106.1,12.42,14.8,103.72,0,cheque
EARN-03433,W-0062,2026-05-06,E-0034,day,9.4,156.24,30.02,12.01,174.25,1,cash
EARN-03434,W-0062,2026-05-07,E-0034,day,5.0,137.46,19.07,9.37,147.16,0,cash
EARN-03435,W-0062,2026-05-08,E-0034,day,6.2,162.22,18.97,8.91,172.28,0,cheque
EARN-03436,W-0062,2026-05-11,E-0034,day,6.2,167.26,21.28,17.09,171.45,0,cheque
EARN-03437,W-0062,2026-05-12,E-0034,evening,9.4,122.3,16.07,24.72,113.65,0,direct_deposit
EARN-03438,W-0062,2026-05-14,E-0034,day,7.4,199.21,33.26,11.88,220.59,1,cheque
EARN-03439,W-0062,2026-05-18,E-0034,day,6.2,164.43,21.44,18.04,167.83,0,cash
EARN-03440,W-0062,2026-05-19,E-0034,split,8.9,134.46,27.49,14.54,147.41,1,cheque
EARN-03441,W-0062,2026-05-20,E-0034,night,6.8,175.98,24.34,20.69,179.63,0,cheque
EARN-03442,W-0062,2026-05-21,E-0034,night,8.6,157.96,16.5,10.17,164.29,0,cheque
EARN-03443,W-0062,2026-05-22,E-0034,day,5.2,113.44,25.25,10.62,128.07,0,direct_deposit
EARN-03444,W-0062,2026-05-23,E-0034,day,9.0,150.93,37.01,19.69,168.25,1,cheque
EARN-03445,W-0062,2026-05-25,E-0034,day,9.1,151.59,22.6,17.0,157.19,1,direct_deposit
EARN-03446,W-0062,2026-05-26,E-0034,evening,7.7,158.47,30.68,18.32,170.83,1,direct_deposit
EARN-03447,W-0062,2026-06-01,E-0034,day,7.8,148.64,34.09,9.72,173.01,0,payroll_card
EARN-03448,W-0062,2026-06-03,E-0034,day,8.4,122.48,11.38,9.1,124.76,1,cash
EARN-03449,W-0062,2026-06-04,E-0034,night,8.0,153.49,22.19,15.31,160.37,0,cheque
EARN-03450,W-0062,2026-06-05,E-0034,split,6.3,117.32,19.28,20.25,116.35,0,direct_deposit
EARN-03451,W-0062,2026-06-08,E-0034,evening,5.5,167.53,38.07,24.05,181.55,1,cheque
EARN-03452,W-0062,2026-06-09,E-0034,day,6.1,160.21,24.98,11.93,173.26,1,cash
EARN-03453,W-0062,2026-06-12,E-0034,evening,6.4,131.45,21.34,18.95,133.84,1,payroll_card
EARN-03454,W-0062,2026-06-15,E-0034,evening,8.5,128.79,18.34,21.91,125.22,0,cheque
EARN-03455,W-0062,2026-06-16,E-0034,night,7.2,116.42,25.67,20.28,121.81,0,direct_deposit
EARN-03456,W-0062,2026-06-18,E-0034,day,6.5,145.53,21.06,12.86,153.73,1,cheque
EARN-03457,W-0062,2026-06-19,E-0034,evening,5.9,140.55,22.31,14.09,148.77,0,payroll_card
EARN-03458,W-0062,2026-06-20,E-0034,split,8.7,183.58,26.98,17.86,192.7,1,cash
EARN-03459,W-0062,2026-06-22,E-0034,day,8.6,157.01,28.11,18.29,166.83,1,payroll_card
EARN-03460,W-0062,2026-06-23,E-0034,day,7.0,175.47,32.51,19.48,188.5,1,direct_deposit
EARN-03461,W-0062,2026-06-25,E-0034,day,6.6,197.23,36.1,18.42,214.91,1,cash
EARN-03462,W-0062,2026-06-26,E-0034,day,6.5,157.85,32.97,21.77,169.05,0,cash
EARN-03463,W-0062,2026-06-29,E-0034,day,7.1,160.6,31.27,20.91,170.96,0,payroll_card
EARN-03464,W-0062,2026-06-30,E-0034,night,7.8,111.82,23.85,22.86,112.81,1,direct_deposit
EARN-03465,W-0063,2026-04-01,E-0013,day,5.9,206.2,30.21,19.23,217.18,0,cheque
EARN-03466,W-0063,2026-04-03,E-0013,day,7.4,158.05,22.06,14.78,165.33,1,cheque
EARN-03467,W-0063,2026-04-04,E-0013,evening,5.5,195.73,23.06,19.21,199.58,0,cash
EARN-03468,W-0063,2026-04-06,E-0013,day,5.6,180.45,14.67,9.98,185.14,0,payroll_card
EARN-03469,W-0063,2026-04-07,E-0013,day,8.0,187.26,22.28,15.37,194.17,1,cheque
EARN-03470,W-0063,2026-04-08,E-0013,evening,6.9,211.61,17.33,12.06,216.88,1,cheque
EARN-03471,W-0063,2026-04-09,E-0013,day,8.9,151.14,11.89,10.94,152.09,0,payroll_card
EARN-03472,W-0063,2026-04-10,E-0013,day,5.4,157.41,30.35,17.7,170.06,1,cash
EARN-03473,W-0063,2026-04-13,E-0013,day,7.4,148.37,21.23,22.75,146.85,0,direct_deposit
EARN-03474,W-0063,2026-04-14,E-0013,day,8.0,205.7,21.09,13.29,213.5,0,cash
EARN-03475,W-0063,2026-04-15,E-0013,day,9.3,182.39,34.78,12.79,204.38,0,cash
EARN-03476,W-0063,2026-04-18,E-0013,evening,5.4,180.76,30.52,17.42,193.86,0,cash
EARN-03477,W-0063,2026-04-19,E-0013,evening,8.2,185.31,31.58,24.2,192.69,1,cash
EARN-03478,W-0063,2026-04-20,E-0013,day,5.9,178.29,27.06,22.68,182.67,1,cheque
EARN-03479,W-0063,2026-04-22,E-0013,night,7.9,188.0,35.34,19.13,204.21,1,direct_deposit
EARN-03480,W-0063,2026-04-24,E-0013,evening,9.3,197.68,23.0,16.24,204.44,1,direct_deposit
EARN-03481,W-0063,2026-04-25,E-0013,day,5.8,168.99,33.74,8.36,194.37,0,direct_deposit
EARN-03482,W-0063,2026-04-27,E-0013,day,8.7,224.09,46.43,17.05,253.47,1,direct_deposit
EARN-03483,W-0063,2026-04-29,E-0013,day,8.2,184.5,26.31,18.17,192.64,0,cash
EARN-03484,W-0063,2026-04-30,E-0013,evening,6.3,178.27,21.05,8.75,190.57,1,payroll_card
EARN-03485,W-0063,2026-05-02,E-0013,day,8.7,184.54,28.47,19.11,193.9,1,cash
EARN-03486,W-0063,2026-05-04,E-0013,evening,8.8,156.95,29.19,12.66,173.48,0,cash
EARN-03487,W-0063,2026-05-11,E-0013,day,5.7,221.67,23.99,24.06,221.6,0,cheque
EARN-03488,W-0063,2026-05-12,E-0013,day,8.2,218.61,35.69,10.25,244.05,0,cheque
EARN-03489,W-0063,2026-05-13,E-0013,day,7.4,169.64,16.8,12.71,173.73,0,cash
EARN-03490,W-0063,2026-05-14,E-0013,evening,6.3,235.73,49.26,24.35,260.64,1,payroll_card
EARN-03491,W-0063,2026-05-15,E-0013,evening,5.1,216.69,44.73,16.02,245.4,1,cash
EARN-03492,W-0063,2026-05-18,E-0013,evening,8.2,163.18,16.07,11.48,167.77,1,payroll_card
EARN-03493,W-0063,2026-05-19,E-0013,day,7.4,210.55,23.34,16.09,217.8,1,direct_deposit
EARN-03494,W-0063,2026-05-20,E-0013,night,8.8,250.83,51.22,15.17,286.88,0,payroll_card
EARN-03495,W-0063,2026-05-24,E-0013,evening,5.4,193.69,21.09,19.29,195.49,1,cheque
EARN-03496,W-0063,2026-05-25,E-0013,day,5.4,167.95,27.51,21.59,173.87,1,cash
EARN-03497,W-0063,2026-05-26,E-0013,day,8.4,210.95,22.9,24.98,208.87,1,payroll_card
EARN-03498,W-0063,2026-05-27,E-0013,evening,8.7,130.46,12.74,22.68,120.52,0,cheque
EARN-03499,W-0063,2026-05-31,E-0013,day,5.7,212.0,21.72,21.21,212.51,0,payroll_card
EARN-03500,W-0063,2026-06-02,E-0013,day,8.4,204.15,30.09,14.36,219.88,0,cheque
EARN-03501,W-0063,2026-06-03,E-0013,evening,5.6,245.66,50.08,11.22,284.52,1,cash
EARN-03502,W-0063,2026-06-04,E-0013,evening,8.2,204.39,22.26,24.71,201.94,0,direct_deposit
EARN-03503,W-0063,2026-06-05,E-0013,evening,9.2,174.51,30.73,12.73,192.51,0,payroll_card
EARN-03504,W-0063,2026-06-06,E-0013,day,5.6,206.25,17.55,17.87,205.93,0,direct_deposit
EARN-03505,W-0063,2026-06-07,E-0013,split,7.4,201.05,35.04,12.58,223.51,0,payroll_card
EARN-03506,W-0063,2026-06-08,E-0013,day,6.7,227.05,20.81,21.87,225.99,0,direct_deposit
EARN-03507,W-0063,2026-06-10,E-0013,day,8.8,205.95,33.71,11.24,228.42,1,cash
EARN-03508,W-0063,2026-06-11,E-0013,day,5.2,128.61,13.12,11.04,130.69,0,cash
EARN-03509,W-0063,2026-06-12,E-0013,night,9.5,201.32,25.86,19.18,208.0,0,payroll_card
EARN-03510,W-0063,2026-06-13,E-0013,day,7.5,206.48,25.55,10.72,221.31,0,direct_deposit
EARN-03511,W-0063,2026-06-15,E-0013,day,6.3,221.51,31.78,17.65,235.64,0,cheque
EARN-03512,W-0063,2026-06-16,E-0013,day,6.6,186.8,20.17,14.18,192.79,1,cheque
EARN-03513,W-0063,2026-06-18,E-0013,evening,8.8,202.27,37.92,13.18,227.01,1,payroll_card
EARN-03514,W-0063,2026-06-20,E-0013,night,8.5,183.63,28.57,23.38,188.82,1,direct_deposit
EARN-03515,W-0063,2026-06-23,E-0013,day,8.6,234.24,47.04,20.15,261.13,0,payroll_card
EARN-03516,W-0063,2026-06-24,E-0013,day,6.5,201.83,17.71,11.67,207.87,1,direct_deposit
EARN-03517,W-0063,2026-06-26,E-0013,day,9.1,208.81,21.3,24.09,206.02,1,cheque
EARN-03518,W-0063,2026-06-28,E-0013,day,6.8,211.75,26.54,24.42,213.87,1,direct_deposit
EARN-03519,W-0063,2026-06-29,E-0013,day,8.6,199.66,29.02,18.53,210.15,1,direct_deposit
EARN-03520,W-0063,2026-06-30,E-0013,split,6.9,213.48,22.13,19.71,215.9,1,payroll_card
EARN-03521,W-0064,2026-04-01,E-0024,day,6.1,154.26,0.0,21.28,132.98,1,payroll_card
EARN-03522,W-0064,2026-04-02,E-0024,day,8.0,158.25,0.0,20.08,138.17,1,cash
EARN-03523,W-0064,2026-04-03,E-0024,day,5.9,140.81,0.0,24.94,115.87,1,cheque
EARN-03524,W-0064,2026-04-04,E-0024,evening,7.5,175.43,0.0,17.85,157.58,0,cash
EARN-03525,W-0064,2026-04-06,E-0024,day,6.6,147.04,0.0,9.88,137.16,1,cheque
EARN-03526,W-0064,2026-04-09,E-0024,split,7.6,163.6,0.0,15.85,147.75,0,payroll_card
EARN-03527,W-0064,2026-04-10,E-0024,evening,6.4,163.37,0.0,14.54,148.83,0,payroll_card
EARN-03528,W-0064,2026-04-11,E-0024,evening,8.2,165.49,0.0,14.44,151.05,1,cash
EARN-03529,W-0064,2026-04-13,E-0024,night,7.0,151.79,0.0,22.33,129.46,1,cash
EARN-03530,W-0064,2026-04-14,E-0024,night,6.4,185.54,0.0,24.35,161.19,1,direct_deposit
EARN-03531,W-0064,2026-04-16,E-0024,evening,6.6,166.43,0.0,11.88,154.55,1,cash
EARN-03532,W-0064,2026-04-17,E-0024,day,6.4,157.55,0.0,19.29,138.26,1,payroll_card
EARN-03533,W-0064,2026-04-19,E-0024,day,5.4,173.28,0.0,24.57,148.71,0,payroll_card
EARN-03534,W-0064,2026-04-20,E-0024,split,9.1,158.24,0.0,23.42,134.82,0,cheque
EARN-03535,W-0064,2026-04-21,E-0024,day,5.8,148.41,0.0,20.99,127.42,1,cheque
EARN-03536,W-0064,2026-04-22,E-0024,day,5.9,182.84,0.0,9.11,173.73,0,cash
EARN-03537,W-0064,2026-04-23,E-0024,evening,5.2,154.62,0.0,24.14,130.48,0,cash
EARN-03538,W-0064,2026-04-24,E-0024,day,6.0,169.04,0.0,24.79,144.25,0,payroll_card
EARN-03539,W-0064,2026-04-27,E-0024,evening,6.2,176.29,0.0,19.41,156.88,0,cheque
EARN-03540,W-0064,2026-04-29,E-0024,evening,7.8,139.32,0.0,19.42,119.9,0,payroll_card
EARN-03541,W-0064,2026-04-30,E-0024,split,5.0,194.81,0.0,18.97,175.84,1,cheque
EARN-03542,W-0064,2026-05-01,E-0024,day,5.2,160.68,0.0,19.99,140.69,0,cash
EARN-03543,W-0064,2026-05-02,E-0024,day,9.4,158.74,0.0,18.42,140.32,0,direct_deposit
EARN-03544,W-0064,2026-05-04,E-0024,day,8.3,155.49,0.0,18.42,137.07,0,cash
EARN-03545,W-0064,2026-05-05,E-0024,day,9.1,207.38,0.0,14.18,193.2,1,cheque
EARN-03546,W-0064,2026-05-06,E-0024,day,8.4,166.48,0.0,18.8,147.68,1,cheque
EARN-03547,W-0064,2026-05-07,E-0024,evening,8.9,162.47,0.0,13.94,148.53,0,direct_deposit
EARN-03548,W-0064,2026-05-08,E-0024,split,7.6,201.78,0.0,24.62,177.16,0,cash
EARN-03549,W-0064,2026-05-09,E-0024,evening,8.0,152.43,0.0,16.15,136.28,0,cash
EARN-03550,W-0064,2026-05-12,E-0024,split,8.4,169.41,0.0,12.47,156.94,0,direct_deposit
EARN-03551,W-0064,2026-05-13,E-0024,day,6.5,147.75,0.0,21.04,126.71,0,direct_deposit
EARN-03552,W-0064,2026-05-14,E-0024,evening,5.8,175.01,0.0,15.15,159.86,1,cheque
EARN-03553,W-0064,2026-05-15,E-0024,day,7.5,142.81,0.0,23.56,119.25,1,direct_deposit
EARN-03554,W-0064,2026-05-17,E-0024,day,8.0,163.91,0.0,15.74,148.17,1,payroll_card
EARN-03555,W-0064,2026-05-18,E-0024,evening,8.4,167.2,0.0,23.55,143.65,0,cash
EARN-03556,W-0064,2026-05-21,E-0024,evening,6.8,177.54,0.0,18.84,158.7,1,cash
EARN-03557,W-0064,2026-05-25,E-0024,evening,8.9,168.97,0.0,12.89,156.08,0,cash
EARN-03558,W-0064,2026-05-26,E-0024,day,9.4,180.76,0.0,15.58,165.18,0,payroll_card
EARN-03559,W-0064,2026-05-27,E-0024,evening,8.2,183.27,0.0,11.49,171.78,1,direct_deposit
EARN-03560,W-0064,2026-05-29,E-0024,day,9.3,171.24,0.0,23.89,147.35,1,payroll_card
EARN-03561,W-0064,2026-06-01,E-0024,evening,6.2,168.74,0.0,18.77,149.97,0,cheque
EARN-03562,W-0064,2026-06-03,E-0024,day,8.1,156.87,0.0,17.83,139.04,0,payroll_card
EARN-03563,W-0064,2026-06-05,E-0024,evening,9.4,146.99,0.0,21.72,125.27,0,payroll_card
EARN-03564,W-0064,2026-06-06,E-0024,night,8.5,166.1,0.0,11.61,154.49,0,direct_deposit
EARN-03565,W-0064,2026-06-09,E-0024,day,5.8,158.72,0.0,11.45,147.27,1,cheque
EARN-03566,W-0064,2026-06-10,E-0024,day,5.1,169.21,0.0,22.28,146.93,0,payroll_card
EARN-03567,W-0064,2026-06-15,E-0024,day,5.1,195.55,0.0,15.31,180.24,1,payroll_card
EARN-03568,W-0064,2026-06-17,E-0024,day,8.6,204.03,0.0,21.86,182.17,0,payroll_card
EARN-03569,W-0064,2026-06-18,E-0024,evening,7.7,146.71,0.0,22.17,124.54,0,direct_deposit
EARN-03570,W-0064,2026-06-19,E-0024,day,6.8,149.69,0.0,13.51,136.18,0,direct_deposit
EARN-03571,W-0064,2026-06-20,E-0024,day,6.7,175.56,0.0,24.22,151.34,0,cheque
EARN-03572,W-0064,2026-06-22,E-0024,day,7.5,185.53,0.0,21.83,163.7,0,payroll_card
EARN-03573,W-0064,2026-06-24,E-0024,night,5.5,149.95,0.0,9.4,140.55,1,direct_deposit
EARN-03574,W-0064,2026-06-25,E-0024,evening,6.5,173.01,0.0,8.55,164.46,1,cheque
EARN-03575,W-0064,2026-06-29,E-0024,day,9.3,183.22,0.0,8.31,174.91,0,payroll_card
EARN-03576,W-0064,2026-06-30,E-0024,night,6.5,157.24,0.0,21.77,135.47,0,cheque
EARN-03577,W-0065,2026-04-01,E-0005,evening,6.9,207.6,5.52,21.14,191.98,1,direct_deposit
EARN-03578,W-0065,2026-04-09,E-0005,split,5.8,214.44,8.12,23.76,198.8,1,cheque
EARN-03579,W-0065,2026-04-10,E-0005,evening,7.3,225.39,8.26,15.65,218.0,0,payroll_card
EARN-03580,W-0065,2026-04-11,E-0005,evening,6.6,225.88,5.77,10.81,220.84,0,payroll_card
EARN-03581,W-0065,2026-04-13,E-0005,day,5.0,199.8,8.05,18.76,189.09,0,cash
EARN-03582,W-0065,2026-04-14,E-0005,evening,8.2,213.27,6.02,21.19,198.1,0,payroll_card
EARN-03583,W-0065,2026-04-15,E-0005,split,5.7,214.74,5.77,9.71,210.8,0,payroll_card
EARN-03584,W-0065,2026-04-16,E-0005,day,8.3,191.34,6.83,19.04,179.13,1,cash
EARN-03585,W-0065,2026-04-17,E-0005,evening,9.1,204.48,7.57,14.54,197.51,0,payroll_card
EARN-03586,W-0065,2026-04-18,E-0005,day,7.0,220.79,3.89,10.3,214.38,1,cheque
EARN-03587,W-0065,2026-04-22,E-0005,day,8.5,216.82,8.11,21.09,203.84,0,cheque
EARN-03588,W-0065,2026-04-23,E-0005,day,6.7,211.04,7.21,8.51,209.74,1,cheque
EARN-03589,W-0065,2026-04-24,E-0005,day,7.9,206.35,8.55,19.71,195.19,1,cheque
EARN-03590,W-0065,2026-04-25,E-0005,night,5.7,223.52,4.48,23.03,204.97,1,payroll_card
EARN-03591,W-0065,2026-04-28,E-0005,evening,7.1,226.61,9.39,21.89,214.11,1,cash
EARN-03592,W-0065,2026-04-30,E-0005,day,7.2,202.97,7.06,8.98,201.05,1,direct_deposit
EARN-03593,W-0065,2026-05-01,E-0005,split,6.0,214.58,8.6,24.49,198.69,1,cash
EARN-03594,W-0065,2026-05-02,E-0005,day,6.4,217.97,4.52,8.84,213.65,0,cash
EARN-03595,W-0065,2026-05-03,E-0005,day,9.0,211.53,4.23,16.58,199.18,1,cash
EARN-03596,W-0065,2026-05-05,E-0005,evening,9.5,230.68,7.66,12.54,225.8,0,cheque
EARN-03597,W-0065,2026-05-06,E-0005,day,9.0,216.76,3.35,21.06,199.05,0,cheque
EARN-03598,W-0065,2026-05-07,E-0005,evening,7.9,214.08,8.56,8.2,214.44,0,direct_deposit
EARN-03599,W-0065,2026-05-08,E-0005,day,5.6,225.15,8.72,24.49,209.38,0,payroll_card
EARN-03600,W-0065,2026-05-09,E-0005,evening,7.7,202.77,6.81,24.87,184.71,0,cash
EARN-03601,W-0065,2026-05-11,E-0005,split,7.5,224.15,7.48,16.75,214.88,0,cash
EARN-03602,W-0065,2026-05-12,E-0005,day,5.4,215.75,5.98,23.76,197.97,0,cheque
EARN-03603,W-0065,2026-05-13,E-0005,evening,9.2,211.93,6.25,16.79,201.39,0,cash
EARN-03604,W-0065,2026-05-14,E-0005,day,8.8,217.19,7.76,20.55,204.4,0,direct_deposit
EARN-03605,W-0065,2026-05-18,E-0005,day,7.7,201.5,7.37,11.6,197.27,0,payroll_card
EARN-03606,W-0065,2026-05-20,E-0005,day,5.2,207.89,8.4,19.54,196.75,1,cash
EARN-03607,W-0065,2026-05-22,E-0005,evening,5.6,208.5,7.04,20.16,195.38,0,payroll_card
EARN-03608,W-0065,2026-05-23,E-0005,day,5.0,198.5,6.25,14.55,190.2,0,cash
EARN-03609,W-0065,2026-05-26,E-0005,evening,5.9,182.57,3.93,17.41,169.09,0,cheque
EARN-03610,W-0065,2026-05-27,E-0005,night,7.5,186.13,2.97,16.27,172.83,0,cheque
EARN-03611,W-0065,2026-05-31,E-0005,day,9.2,221.96,8.45,21.94,208.47,0,direct_deposit
EARN-03612,W-0065,2026-06-01,E-0005,evening,5.9,194.18,3.74,21.74,176.18,1,cash
EARN-03613,W-0065,2026-06-02,E-0005,evening,7.1,211.2,6.99,16.38,201.81,0,cheque
EARN-03614,W-0065,2026-06-03,E-0005,day,9.0,216.26,8.27,9.73,214.8,0,payroll_card
EARN-03615,W-0065,2026-06-05,E-0005,day,8.8,186.97,7.57,24.39,170.15,1,cheque
EARN-03616,W-0065,2026-06-08,E-0005,day,5.4,224.84,7.52,17.77,214.59,1,payroll_card
EARN-03617,W-0065,2026-06-09,E-0005,day,8.9,216.48,7.85,20.43,203.9,0,cash
EARN-03618,W-0065,2026-06-10,E-0005,day,5.4,232.56,6.03,18.51,220.08,0,cash
EARN-03619,W-0065,2026-06-12,E-0005,evening,7.6,204.14,4.87,16.79,192.22,0,direct_deposit
EARN-03620,W-0065,2026-06-13,E-0005,night,6.2,214.58,8.82,13.2,210.2,0,cheque
EARN-03621,W-0065,2026-06-16,E-0005,day,7.9,201.3,3.27,19.32,185.25,1,cheque
EARN-03622,W-0065,2026-06-17,E-0005,evening,6.6,227.18,8.82,21.33,214.67,1,cash
EARN-03623,W-0065,2026-06-18,E-0005,day,6.2,225.45,7.01,11.7,220.76,0,cash
EARN-03624,W-0065,2026-06-20,E-0005,day,6.4,228.87,8.41,24.77,212.51,1,cash
EARN-03625,W-0065,2026-06-22,E-0005,split,7.7,231.66,4.62,23.73,212.55,0,cheque
EARN-03626,W-0065,2026-06-23,E-0005,night,6.5,230.4,4.82,11.81,223.41,0,direct_deposit
EARN-03627,W-0065,2026-06-24,E-0005,evening,5.8,217.46,5.52,20.39,202.59,0,cheque
EARN-03628,W-0065,2026-06-25,E-0005,day,8.9,240.85,7.72,16.29,232.28,0,direct_deposit
EARN-03629,W-0065,2026-06-26,E-0005,day,6.9,215.37,7.9,14.99,208.28,1,payroll_card
EARN-03630,W-0065,2026-06-27,E-0005,night,8.0,198.18,5.55,12.65,191.08,1,cheque
EARN-03631,W-0065,2026-06-29,E-0005,night,6.0,217.5,3.72,15.07,206.15,1,cheque
EARN-03632,W-0065,2026-06-30,E-0005,day,6.2,204.08,3.98,17.48,190.58,0,cash
EARN-03633,W-0066,2026-04-01,E-0005,day,6.7,173.78,13.31,16.51,170.58,0,direct_deposit
EARN-03634,W-0066,2026-04-02,E-0005,day,8.8,172.25,7.57,11.14,168.68,0,cheque
EARN-03635,W-0066,2026-04-03,E-0005,evening,5.4,176.53,13.94,14.08,176.39,0,cheque
EARN-03636,W-0066,2026-04-04,E-0005,day,7.3,184.11,10.33,14.49,179.95,1,direct_deposit
EARN-03637,W-0066,2026-04-05,E-0005,evening,6.9,183.25,9.45,17.34,175.36,0,payroll_card
EARN-03638,W-0066,2026-04-08,E-0005,day,8.4,171.38,7.13,15.83,162.68,0,direct_deposit
EARN-03639,W-0066,2026-04-09,E-0005,evening,7.2,174.7,9.05,14.97,168.78,0,payroll_card
EARN-03640,W-0066,2026-04-10,E-0005,evening,6.6,172.72,11.82,24.76,159.78,1,direct_deposit
EARN-03641,W-0066,2026-04-12,E-0005,night,7.6,175.19,11.74,16.99,169.94,0,payroll_card
EARN-03642,W-0066,2026-04-13,E-0005,split,8.0,173.19,6.11,17.82,161.48,0,cash
EARN-03643,W-0066,2026-04-14,E-0005,day,9.4,166.92,8.57,16.86,158.63,0,direct_deposit
